qewr,qerwr,asdfsa,2022-07-08 00:36:54.570416979 UTC,adsfasfdsafawefewa
time,x,y,z
5326854116,-897,-72,360
5331854116,-900,-74,361
5336854116,-899,-71,360
5341854116,-901,-72,366
5346854116,-902,-72,367
5351854116,-902,-69,365
5356854116,-906,-72,369
5361854116,-906,-73,367
5366854116,-907,-74,367
5371854116,-909,-71,371
5376854116,-908,-73,368
5379224732,-914,-66,370
5384224732,-913,-75,368
5389224732,-911,-73,373
5394224732,-909,-71,366
5399224732,-909,-73,359
5404224732,-912,-72,352
5409224732,-913,-73,337
5414224732,-908,-77,327
5419224732,-898,-78,375
5424224732,-900,-68,393
5429224732,-914,-62,378
5434224732,-917,-65,357
5439224732,-916,-67,350
5444224732,-909,-73,355
5449224732,-909,-72,348
5454224732,-910,-70,343
5459224732,-906,-71,340
5464224732,-903,-75,337
5469224732,-898,-78,352
5474224732,-898,-72,358
5479224732,-900,-69,362
5484224732,-907,-67,360
5489224732,-901,-72,359
5494224732,-905,-66,354
5499224732,-904,-66,355
5504224732,-907,-70,352
5509224732,-904,-70,348
5514224732,-907,-73,348
5519224732,-906,-73,353
5524224732,-907,-79,359
5529224732,-906,-72,358
5534224732,-904,-74,359
5539224732,-912,-76,364
5544224732,-911,-73,357
5549224732,-909,-73,361
5554224732,-913,-75,363
5556564820,-907,-69,365
5561564820,-912,-72,359
5566564820,-910,-72,359
5571564820,-910,-74,358
5576564820,-906,-73,357
5581564820,-905,-66,359
5586564820,-908,-70,351
5591564820,-909,-69,353
5596564820,-903,-71,355
5601564820,-905,-71,356
5606564820,-905,-73,356
5611564820,-906,-77,355
5616564820,-908,-72,358
5621564820,-907,-69,356
5626564820,-908,-71,354
5631564820,-907,-71,358
5636564820,-906,-71,356
5641564820,-905,-71,351
5646564820,-901,-72,358
5651564820,-904,-70,354
5656564820,-904,-69,359
5661564820,-910,-68,358
5666564820,-906,-69,356
5671564820,-900,-68,352
5676564820,-903,-67,353
5681564820,-905,-69,352
5686564820,-906,-66,353
5691564820,-905,-66,352
5696564820,-906,-63,354
5701564820,-908,-60,358
5706564820,-906,-65,353
5711564820,-907,-65,357
5716564820,-907,-65,359
5721564820,-906,-69,355
5726564820,-907,-66,354
5731564820,-905,-66,354
5733904918,-906,-66,355
5738904918,-905,-72,357
5743904918,-905,-69,350
5748904918,-907,-71,349
5753904918,-906,-70,349
5758904918,-907,-69,349
5763904918,-903,-70,353
5768904918,-906,-68,351
5773904918,-904,-69,354
5778904918,-906,-71,352
5783904918,-903,-71,351
5788904918,-904,-69,352
5793904918,-906,-70,353
5798904918,-901,-71,352
5803904918,-905,-70,354
5808904918,-902,-66,355
5813904918,-906,-67,351
5818904918,-905,-64,353
5823904918,-903,-64,351
5828904918,-907,-63,350
5833904918,-905,-65,348
5838904918,-906,-66,353
5843904918,-905,-63,353
5848904918,-904,-66,352
5853904918,-905,-72,352
5858904918,-905,-70,351
5863904918,-905,-68,354
5868904918,-907,-77,354
5873904918,-905,-71,352
5878904918,-904,-71,353
5883904918,-903,-70,352
5888904918,-907,-69,355
5893904918,-906,-69,355
5898904918,-907,-66,352
5903904918,-905,-67,348
5908904918,-905,-65,349
5911275544,-907,-65,354
5916275544,-906,-65,351
5921275544,-905,-67,351
5926275544,-905,-68,348
5931275544,-905,-64,354
5936275544,-907,-67,352
5941275544,-907,-65,355
5946275544,-905,-70,350
5951275544,-907,-67,354
5956275544,-903,-68,351
5961275544,-906,-65,351
5966275544,-901,-69,357
5971275544,-905,-69,353
5976275544,-906,-65,355
5981275544,-904,-67,351
5986275544,-904,-73,357
5991275544,-904,-69,353
5996275544,-903,-70,352
6001275544,-906,-68,354
6006275544,-904,-68,354
6011275544,-905,-71,352
6016275544,-903,-65,358
6021275544,-903,-70,356
6026275544,-906,-66,360
6031275544,-905,-67,354
6036275544,-903,-63,354
6041275544,-900,-67,351
6046275544,-903,-66,355
6051275544,-901,-65,356
6056275544,-904,-68,352
6061275544,-905,-62,361
6066275544,-903,-65,357
6071275544,-906,-63,356
6076275544,-902,-68,360
6081275544,-902,-65,356
6086275544,-903,-64,356
6088676688,-910,-63,359
6093676688,-902,-67,352
6098676688,-906,-71,352
6103676688,-900,-68,355
6108676688,-907,-67,356
6113676688,-904,-65,354
6118676688,-901,-67,354
6123676688,-901,-66,366
6128676688,-904,-62,368
6133676688,-903,-66,369
6138676688,-905,-69,368
6143676688,-905,-65,364
6148676688,-909,-68,359
6153676688,-907,-68,359
6158676688,-908,-62,352
6163676688,-906,-64,353
6168676688,-900,-71,356
6173676688,-898,-73,359
6178676688,-894,-73,363
6183676688,-896,-73,368
6188676688,-904,-68,372
6193676688,-912,-58,373
6198676688,-921,-57,353
6203676688,-927,-66,305
6208676688,-914,-75,296
6213676688,-904,-70,326
6218676688,-897,-70,356
6223676688,-894,-67,354
6228676688,-899,-67,344
6233676688,-901,-74,370
6238676688,-899,-77,389
6243676688,-902,-72,370
6248676688,-896,-78,371
6253676688,-895,-73,384
6258676688,-901,-63,396
6263676688,-904,-59,384
6266077822,-911,-60,348
6271077822,-911,-63,341
6276077822,-907,-68,337
6281077822,-899,-70,334
6286077822,-898,-76,340
6291077822,-893,-72,347
6296077822,-889,-77,356
6301077822,-892,-72,360
6306077822,-896,-69,366
6311077822,-897,-61,369
6316077822,-898,-60,374
6321077822,-899,-63,373
6326077822,-901,-62,370
6331077822,-902,-61,376
6336077822,-904,-68,381
6341077822,-910,-65,381
6346077822,-910,-71,383
6351077822,-911,-72,379
6356077822,-913,-70,373
6361077822,-909,-69,370
6366077822,-907,-68,372
6371077822,-904,-64,363
6376077822,-900,-62,359
6381077822,-901,-62,354
6386077822,-898,-60,348
6391077822,-899,-62,341
6396077822,-896,-63,347
6401077822,-892,-66,351
6406077822,-891,-65,352
6411077822,-892,-69,349
6416077822,-893,-71,353
6421077822,-894,-69,361
6426077822,-895,-68,362
6431077822,-895,-75,361
6436077822,-895,-71,369
6441077822,-898,-67,368
6443478956,-902,-67,369
6448478956,-897,-72,367
6453478956,-900,-68,367
6458478956,-900,-69,369
6463478956,-902,-68,366
6468478956,-897,-67,374
6473478956,-901,-71,374
6478478956,-902,-70,377
6483478956,-904,-69,379
6488478956,-904,-70,372
6493478956,-903,-68,370
6498478956,-902,-67,364
6503478956,-901,-70,361
6508478956,-900,-69,341
6513478956,-907,-74,338
6518478956,-897,-66,379
6523478956,-894,-60,400
6528478956,-899,-61,388
6533478956,-906,-60,371
6538478956,-907,-65,364
6543478956,-905,-65,365
6548478956,-904,-69,364
6553478956,-899,-70,361
6558478956,-899,-70,347
6563478956,-900,-70,348
6568478956,-895,-68,350
6573478956,-897,-71,356
6578478956,-899,-71,356
6583478956,-899,-72,361
6588478956,-899,-68,358
6593478956,-893,-64,362
6598478956,-896,-67,351
6603478956,-899,-65,354
6608478956,-897,-64,357
6613478956,-899,-63,353
6618478956,-897,-65,361
6620910618,-895,-67,366
6625910618,-896,-74,375
6630910618,-898,-70,373
6635910618,-906,-72,370
6640910618,-905,-69,375
6645910618,-903,-70,371
6650910618,-903,-68,370
6655910618,-900,-69,376
6660910618,-907,-67,372
6665910618,-904,-66,366
6670910618,-901,-62,375
6675910618,-902,-61,357
6680910618,-904,-66,366
6685910618,-901,-67,362
6690910618,-901,-65,366
6695910618,-898,-68,377
6700910618,-900,-66,358
6705910618,-903,-66,360
6710910618,-901,-66,366
6715910618,-899,-71,363
6720910618,-900,-67,360
6725910618,-903,-70,362
6730910618,-899,-70,363
6735910618,-899,-67,366
6740910618,-900,-67,355
6745910618,-899,-72,361
6750910618,-901,-71,368
6755910618,-899,-68,365
6760910618,-901,-70,365
6765910618,-900,-65,364
6770910618,-902,-64,363
6775910618,-899,-67,357
6780910618,-897,-65,358
6785910618,-896,-61,364
6790910618,-896,-64,365
6795910618,-896,-63,354
6798342270,-898,-64,364
6803342270,-899,-65,366
6808342270,-900,-68,363
6813342270,-896,-68,364
6818342270,-901,-64,362
6823342270,-898,-67,366
6828342270,-901,-65,364
6833342270,-904,-65,358
6838342270,-903,-67,362
6843342270,-901,-68,355
6848342270,-899,-65,359
6853342270,-901,-63,362
6858342270,-901,-68,365
6863342270,-899,-65,364
6868342270,-900,-66,362
6873342270,-897,-67,370
6878342270,-902,-66,353
6883342270,-902,-67,365
6888342270,-898,-69,369
6893342270,-899,-65,364
6898342270,-899,-67,365
6903342270,-900,-69,368
6908342270,-903,-69,364
6913342270,-899,-67,366
6918342270,-899,-67,367
6923342270,-900,-62,366
6928342270,-897,-64,359
6933342270,-900,-67,361
6938342270,-899,-65,363
6943342270,-896,-72,366
6948342270,-898,-66,352
6953342270,-901,-68,355
6958342270,-899,-72,363
6963342270,-897,-72,364
6968342270,-901,-64,357
6973342270,-899,-65,357
6975804414,-896,-64,356
6980804414,-898,-66,355
6985804414,-896,-66,351
6990804414,-894,-68,356
6995804414,-895,-70,358
7000804414,-898,-68,360
7005804414,-896,-67,355
7010804414,-897,-69,354
7015804414,-901,-69,353
7020804414,-897,-67,353
7025804414,-898,-67,352
7030804414,-899,-70,350
7035804414,-899,-68,353
7040804414,-896,-68,355
7045804414,-896,-67,352
7050804414,-899,-68,355
7055804414,-899,-68,357
7060804414,-895,-69,355
7065804414,-898,-66,355
7070804414,-898,-68,351
7075804414,-899,-67,353
7080804414,-898,-68,353
7085804414,-900,-66,355
7090804414,-902,-66,352
7095804414,-904,-64,353
7100804414,-900,-65,357
7105804414,-899,-66,357
7110804414,-899,-67,364
7115804414,-899,-69,365
7120804414,-900,-68,369
7125804414,-901,-67,362
7130804414,-900,-70,363
7135804414,-900,-67,370
7140804414,-901,-65,364
7145804414,-903,-64,363
7150804414,-902,-66,365
7153205564,-902,-69,365
7158205564,-901,-68,368
7163205564,-896,-69,374
7168205564,-898,-70,382
7173205564,-902,-66,385
7178205564,-910,-55,376
7183205564,-916,-56,372
7188205564,-917,-57,362
7193205564,-921,-64,320
7198205564,-918,-66,291
7203205564,-914,-68,295
7208205564,-913,-57,309
7213205564,-903,-61,333
7218205564,-891,-70,377
7223205564,-888,-78,394
7228205564,-891,-78,378
7233205564,-893,-75,374
7238205564,-894,-70,378
7243205564,-891,-66,394
7248205564,-886,-67,404
7253205564,-895,-63,396
7258205564,-911,-57,361
7263205564,-920,-61,339
7268205564,-915,-63,345
7273205564,-907,-67,341
7278205564,-904,-69,338
7283205564,-901,-72,333
7288205564,-897,-66,341
7293205564,-895,-69,358
7298205564,-896,-68,360
7303205564,-901,-64,364
7308205564,-900,-64,364
7313205564,-901,-66,372
7318205564,-898,-65,375
7323205564,-899,-64,382
7328205564,-903,-65,382
7330759266,-903,-66,386
7335759266,-905,-69,384
7340759266,-909,-64,380
7345759266,-905,-66,376
7350759266,-907,-63,362
7355759266,-905,-60,356
7360759266,-906,-62,353
7365759266,-900,-60,359
7370759266,-902,-61,345
7375759266,-898,-61,346
7380759266,-896,-62,347
7385759266,-895,-61,347
7390759266,-895,-66,350
7395759266,-893,-68,359
7400759266,-893,-67,364
7405759266,-892,-67,367
7410759266,-893,-67,364
7415759266,-896,-67,371
7420759266,-895,-67,370
7425759266,-898,-65,376
7430759266,-900,-68,374
7435759266,-903,-70,379
7440759266,-906,-69,372
7445759266,-910,-72,381
7450759266,-905,-68,378
7455759266,-908,-72,380
7460759266,-904,-72,383
7465759266,-905,-69,379
7470759266,-907,-71,375
7475759266,-905,-68,374
7480759266,-900,-73,372
7485759266,-901,-76,374
7490759266,-898,-73,350
7495759266,-899,-83,340
7500759266,-895,-76,381
7505759266,-890,-68,401
7508312990,-903,-62,394
7513312990,-911,-66,360
7518312990,-909,-67,353
7523312990,-906,-73,359
7528312990,-899,-73,357
7533312990,-899,-67,350
7538312990,-897,-73,353
7543312990,-896,-70,357
7548312990,-893,-75,363
7553312990,-896,-67,363
7558312990,-897,-68,359
7563312990,-898,-75,351
7568312990,-899,-69,349
7573312990,-895,-70,361
7578312990,-893,-70,366
7583312990,-892,-71,371
7588312990,-893,-67,373
7593312990,-895,-69,370
7598312990,-898,-71,375
7603312990,-895,-69,377
7608312990,-897,-68,377
7613312990,-898,-65,379
7618312990,-897,-67,376
7623312990,-899,-67,375
7628312990,-903,-68,370
7633312990,-903,-65,375
7638312990,-903,-67,367
7643312990,-904,-66,364
7648312990,-901,-64,361
7653312990,-901,-72,360
7658312990,-898,-65,356
7663312990,-897,-65,356
7668312990,-896,-65,358
7673312990,-896,-71,356
7678312990,-895,-69,361
7683312990,-895,-71,358
7685805694,-894,-72,360
7690805694,-893,-67,363
7695805694,-898,-68,368
7700805694,-897,-72,371
7705805694,-898,-70,373
7710805694,-897,-76,377
7715805694,-900,-71,372
7720805694,-900,-73,371
7725805694,-898,-66,373
7730805694,-903,-68,371
7735805694,-901,-66,370
7740805694,-898,-68,373
7745805694,-900,-66,372
7750805694,-902,-69,363
7755805694,-902,-68,367
7760805694,-899,-64,368
7765805694,-899,-68,361
7770805694,-900,-61,359
7775805694,-899,-68,362
7780805694,-901,-67,361
7785805694,-900,-65,366
7790805694,-899,-65,361
7795805694,-897,-68,367
7800805694,-897,-69,369
7805805694,-900,-68,370
7810805694,-902,-69,365
7815805694,-897,-69,372
7820805694,-902,-67,367
7825805694,-898,-69,360
7830805694,-901,-68,366
7835805694,-899,-73,367
7840805694,-901,-73,367
7845805694,-898,-71,369
7850805694,-901,-70,366
7855805694,-902,-73,366
7860805694,-899,-73,366
7863328910,-905,-71,367
7868328910,-902,-71,375
7873328910,-903,-74,367
7878328910,-897,-76,366
7883328910,-899,-71,371
7888328910,-901,-70,364
7893328910,-901,-66,364
7898328910,-898,-74,372
7903328910,-896,-72,367
7908328910,-895,-69,368
7913328910,-895,-70,369
7918328910,-898,-70,364
7923328910,-896,-68,371
7928328910,-896,-70,368
7933328910,-893,-69,365
7938328910,-897,-65,365
7943328910,-899,-69,367
7948328910,-897,-66,367
7953328910,-897,-65,364
7958328910,-898,-68,364
7963328910,-895,-65,366
7968328910,-898,-69,364
7973328910,-898,-65,367
7978328910,-899,-68,372
7983328910,-901,-67,368
7988328910,-898,-67,371
7993328910,-901,-62,368
7998328910,-900,-67,364
8003328910,-901,-66,372
8008328910,-895,-69,371
8013328910,-894,-69,383
8018328910,-895,-69,381
8023328910,-899,-64,381
8028328910,-907,-58,374
8033328910,-908,-54,359
8038328910,-917,-64,320
8040791060,-906,-79,303
8045791060,-897,-76,329
8050791060,-894,-71,360
8055791060,-892,-64,369
8060791060,-894,-69,360
8065791060,-893,-74,370
8070791060,-895,-78,389
8075791060,-893,-81,383
8080791060,-893,-77,380
8085791060,-892,-81,390
8090791060,-891,-74,401
8095791060,-901,-65,399
8100791060,-910,-64,364
8105791060,-916,-62,351
8110791060,-916,-61,341
8115791060,-904,-63,338
8120791060,-898,-70,333
8125791060,-896,-74,334
8130791060,-893,-68,338
8135791060,-893,-73,349
8140791060,-894,-71,357
8145791060,-893,-68,365
8150791060,-897,-67,365
8155791060,-897,-67,370
8160791060,-895,-67,368
8165791060,-895,-60,374
8170791060,-898,-67,381
8175791060,-904,-66,382
8180791060,-902,-66,384
8185791060,-903,-64,384
8190791060,-906,-70,383
8195791060,-906,-63,389
8200791060,-911,-71,382
8205791060,-910,-67,382
8210791060,-908,-64,371
8215791060,-909,-61,364
8218283758,-902,-66,361
8223283758,-904,-63,356
8228283758,-901,-60,350
8233283758,-899,-63,345
8238283758,-898,-63,353
8243283758,-895,-64,347
8248283758,-896,-68,357
8253283758,-894,-67,349
8258283758,-892,-71,352
8263283758,-895,-62,366
8268283758,-895,-67,359
8273283758,-897,-71,366
8278283758,-895,-69,359
8283283758,-898,-70,369
8288283758,-899,-70,365
8293283758,-901,-70,372
8298283758,-905,-66,368
8303283758,-899,-67,374
8308283758,-901,-72,370
8313283758,-903,-72,378
8318283758,-902,-71,379
8323283758,-905,-72,376
8328283758,-902,-73,383
8333283758,-901,-76,373
8338283758,-903,-74,374
8343283758,-900,-74,358
8348283758,-902,-74,344
8353283758,-901,-81,330
8358283758,-894,-70,374
8363283758,-894,-65,399
8368283758,-900,-60,387
8373283758,-914,-63,372
8378283758,-909,-67,359
8383283758,-905,-70,364
8388283758,-900,-75,357
8393283758,-898,-73,350
8395776446,-901,-74,344
8400776446,-902,-73,341
8405776446,-902,-75,344
8410776446,-897,-74,355
8415776446,-898,-72,358
8420776446,-898,-73,358
8425776446,-899,-69,362
8430776446,-897,-68,355
8435776446,-897,-63,357
8440776446,-897,-62,351
8445776446,-896,-67,356
8450776446,-900,-66,351
8455776446,-901,-70,356
8460776446,-895,-69,366
8465776446,-899,-77,360
8470776446,-901,-69,364
8475776446,-900,-73,360
8480776446,-901,-66,364
8485776446,-905,-69,360
8490776446,-907,-65,366
8495776446,-908,-65,358
8500776446,-908,-65,355
8505776446,-905,-62,354
8510776446,-905,-68,357
8515776446,-902,-62,357
8520776446,-905,-65,351
8525776446,-900,-63,357
8530776446,-904,-62,355
8535776446,-904,-64,354
8540776446,-907,-62,357
8545776446,-904,-65,352
8550776446,-904,-70,358
8555776446,-908,-68,351
8560776446,-904,-66,358
8565776446,-904,-68,356
8570776446,-903,-70,359
8573238606,-907,-66,355
8578238606,-902,-69,360
8583238606,-906,-64,354
8588238606,-902,-65,357
8593238606,-906,-66,357
8598238606,-908,-69,354
8603238606,-904,-69,355
8608238606,-906,-72,356
8613238606,-904,-67,358
8618238606,-901,-69,350
8623238606,-901,-68,355
8628238606,-905,-68,355
8633238606,-901,-64,357
8638238606,-900,-66,367
8643238606,-902,-68,363
8648238606,-907,-71,374
8653238606,-906,-69,367
8658238606,-906,-70,365
8663238606,-905,-68,365
8668238606,-901,-70,364
8673238606,-902,-70,365
8678238606,-903,-70,363
8683238606,-904,-74,360
8688238606,-903,-71,356
8693238606,-898,-71,357
8698238606,-905,-73,354
8703238606,-903,-75,355
8708238606,-902,-76,353
8713238606,-899,-72,356
8718238606,-900,-73,354
8723238606,-896,-76,355
8728238606,-900,-82,351
8733238606,-902,-85,356
8738238606,-901,-82,359
8743238606,-900,-84,362
8748238606,-902,-85,360
8750700776,-904,-85,365
8755700776,-907,-81,364
8760700776,-913,-84,363
8765700776,-910,-75,365
8770700776,-906,-74,361
8775700776,-903,-76,360
8780700776,-903,-79,358
8785700776,-897,-76,371
8790700776,-901,-79,379
8795700776,-909,-69,378
8800700776,-919,-57,373
8805700776,-929,-52,343
8810700776,-927,-67,304
8815700776,-913,-70,295
8820700776,-897,-64,325
8825700776,-894,-55,354
8830700776,-895,-60,363
8835700776,-898,-60,354
8840700776,-898,-67,343
8845700776,-899,-73,359
8850700776,-897,-73,363
8855700776,-897,-75,377
8860700776,-899,-74,390
8865700776,-904,-73,390
8870700776,-903,-68,391
8875700776,-912,-57,373
8880700776,-918,-56,354
8885700776,-914,-60,350
8890700776,-906,-60,337
8895700776,-900,-69,333
8900700776,-898,-70,332
8905700776,-891,-71,339
8910700776,-893,-71,351
8915700776,-895,-72,353
8920700776,-897,-68,356
8925700776,-898,-64,358
8928071398,-897,-62,364
8933071398,-900,-66,375
8938071398,-905,-61,372
8943071398,-905,-65,375
8948071398,-910,-67,376
8953071398,-915,-69,377
8958071398,-915,-70,379
8963071398,-914,-67,381
8968071398,-913,-66,381
8973071398,-916,-61,374
8978071398,-911,-68,373
8983071398,-907,-64,366
8988071398,-907,-60,362
8993071398,-906,-59,361
8998071398,-905,-58,353
9003071398,-901,-60,354
9008071398,-900,-61,349
9013071398,-901,-64,352
9018071398,-901,-69,350
9023071398,-903,-67,354
9028071398,-898,-71,351
9033071398,-900,-70,353
9038071398,-901,-68,361
9043071398,-901,-69,358
9048071398,-899,-66,366
9053071398,-900,-72,363
9058071398,-905,-68,368
9063071398,-900,-78,372
9068071398,-904,-76,369
9073071398,-902,-75,368
9078071398,-907,-79,372
9083071398,-907,-77,370
9088071398,-908,-79,375
9093071398,-907,-74,373
9098071398,-906,-80,374
9103071398,-908,-76,367
9105533562,-908,-74,369
9110533562,-911,-79,360
9115533562,-907,-86,345
9120533562,-911,-84,329
9125533562,-902,-80,343
9130533562,-895,-76,392
9135533562,-900,-73,399
9140533562,-912,-68,384
9145533562,-915,-72,363
9150533562,-909,-74,362
9155533562,-904,-78,362
9160533562,-908,-79,355
9165533562,-906,-79,350
9170533562,-902,-82,345
9175533562,-898,-85,356
9180533562,-896,-81,361
9185533562,-900,-71,369
9190533562,-898,-71,368
9195533562,-903,-67,370
9200533562,-903,-72,363
9205533562,-903,-73,357
9210533562,-908,-75,361
9215533562,-909,-76,358
9220533562,-905,-76,360
9225533562,-906,-77,360
9230533562,-907,-80,362
9235533562,-903,-79,366
9240533562,-907,-79,369
9245533562,-908,-78,371
9250533562,-910,-78,372
9255533562,-907,-70,369
9260533562,-908,-72,366
9265533562,-910,-71,368
9270533562,-911,-69,369
9275533562,-911,-71,371
9280533562,-912,-72,369
9282965240,-911,-74,371
9287965240,-913,-76,380
9292965240,-909,-72,370
9297965240,-907,-75,371
9302965240,-908,-73,365
9307965240,-904,-73,370
9312965240,-904,-77,362
9317965240,-901,-68,357
9322965240,-903,-70,354
